time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-04-27T12:31:14.603Z,39.5136,-119.9145,2.4,0.9,ml,13,117.4,0.01,0.0913,nn,nn00242960,2018-07-25T17:37:59.355Z,"Nevada",earthquake,,1,0.77,6,reviewed,nn,nn
2008-04-27T12:31:57.638Z,39.4935,-119.9374,1.4,1.1,ml,8,255.35,0.027,0.1158,nn,nn00273845,2018-07-25T17:38:04.150Z,"Nevada",earthquake,,7.2,0.79,4,reviewed,nn,nn
2008-04-27T12:32:18.779Z,39.5147,-119.9141,0.8,0.5,ml,5,315.03,0.009,0.0895,nn,nn00273846,2018-07-25T17:38:08.847Z,"Nevada",earthquake,,2.9,0.51,3,reviewed,nn,nn
2008-04-27T12:32:46.675Z,39.5243,-119.9252,0.5,1,ml,5,134.35,0.004,0.0677,nn,nn00273847,2018-07-25T17:38:13.617Z,"Nevada",earthquake,,1.9,0.35,3,reviewed,nn,nn
2008-04-27T12:32:47.509Z,39.5103,-119.8806,2.4,1,ml,5,314.76,0.034,0.0405,nn,nn00273848,2018-07-25T17:38:18.317Z,"Nevada",earthquake,,7.1,0.3,3,reviewed,nn,nn
2008-04-27T12:32:55.802Z,39.5247,-119.9214,3.4,0.1,ml,5,202.62,0.003,0.0565,nn,nn00273849,2018-07-25T17:38:23.080Z,"Nevada",earthquake,,2.3,0.39,4,reviewed,nn,nn
2008-04-27T12:33:10.074Z,39.504,-119.8998,0,0.4,ml,5,329.07,0.025,0.1159,nn,nn00273850,2018-07-25T17:38:27.763Z,"Nevada",earthquake,,0,0.81,4,reviewed,nn,nn
2008-04-27T12:33:54.873Z,39.5225,-119.9233,0.9,0.9,ml,4,155.44,0.002,0.0256,nn,nn00273852,2018-07-25T17:38:32.535Z,"Nevada",earthquake,,2.6,0.52,3,reviewed,nn,nn
2008-04-27T12:33:56.711Z,39.5013,-119.8999,0,0.9,ml,5,332.83,0.027,0.0934,nn,nn00273853,2018-07-25T17:38:37.201Z,"Nevada",earthquake,,0,0.48,3,reviewed,nn,nn
2008-04-27T12:34:28.040Z,39.5105,-119.898,0,0.2,ml,5,317.91,0.022,0.0462,nn,nn00273855,2018-07-25T17:38:41.972Z,"Nevada",earthquake,,0,0.87,4,reviewed,nn,nn
2008-04-27T12:37:55.357Z,39.4991,-119.9438,1.8,0.9,ml,7,252.49,0.024,0.1188,nn,nn00273857,2018-07-25T17:38:46.655Z,"Nevada",earthquake,,8,0.86,4,reviewed,nn,nn
2008-04-27T12:38:28.509Z,39.502,-119.913,0,1,ml,5,342.17,0.021,0.1067,nn,nn00273862,2018-07-25T17:38:51.391Z,"Nevada",earthquake,,0,0.94,4,reviewed,nn,nn
2008-04-27T12:38:47.394Z,39.5271,-119.9313,0.9,0.4,ml,5,135.87,0.004,0.0817,nn,nn00273864,2018-07-25T17:38:56.149Z,"Nevada",earthquake,,1.7,0.58,3,reviewed,nn,nn
2008-04-27T12:39:07.111Z,39.531,-119.9345,1.6,0.5,ml,5,112.8,0.002,0.0891,nn,nn00273866,2018-07-25T17:39:00.827Z,"Nevada",earthquake,,2,0.55,4,reviewed,nn,nn
2008-04-27T12:39:28.649Z,39.5062,-119.9265,2.3,0.7,ml,6,231.25,0.014,0.0851,nn,nn00273868,2018-07-25T17:39:05.583Z,"Nevada",earthquake,,2.1,0.94,4,reviewed,nn,nn
2008-04-27T12:39:46.216Z,39.5047,-119.906,0,0.5,ml,5,331.94,0.021,0.1194,nn,nn00273875,2018-07-25T17:39:10.293Z,"Nevada",earthquake,,7.4,0.85,4,reviewed,nn,nn
2008-04-27T12:40:11.980Z,39.5264,-119.9029,2.9,1.2,ml,5,281.08,0.015,0.0713,nn,nn00273877,2018-07-25T17:39:15.035Z,"Nevada",earthquake,,2.9,0.71,4,reviewed,nn,nn
2008-04-27T12:40:17.487Z,39.4845,-119.9351,0,1.2,ml,8,264.93,0.036,0.1373,nn,nn00273878,2018-07-25T17:39:19.730Z,"Nevada",earthquake,,0,0.7,4,reviewed,nn,nn
2008-04-27T12:40:52.495Z,39.5536,-119.8968,0,0.5,ml,5,289.21,0.035,0.0819,nn,nn00273880,2018-07-25T17:39:24.466Z,"Nevada",earthquake,,0,0.28,3,reviewed,nn,nn
2008-04-27T12:42:07.837Z,39.5119,-119.927,0.9,0,ml,5,315.95,0.009,0.1179,nn,nn00504106,2018-07-25T18:44:36.102Z,"Nevada",earthquake,,2.2,0.57,4,reviewed,nn,nn
2008-04-27T12:42:32.042Z,39.5104,-119.9127,0,0.1,ml,5,326.78,0.013,0.0807,nn,nn00273960,2018-07-25T17:39:33.898Z,"Nevada",earthquake,,0,0.33,3,reviewed,nn,nn
2008-04-27T12:43:42.463Z,39.5315,-119.9353,1.2,0.6,ml,5,142.69,0.002,0.0451,nn,nn00273965,2018-07-25T17:39:38.652Z,"Nevada",earthquake,,2.1,0.36,4,reviewed,nn,nn
2008-04-27T12:43:46.105Z,39.5262,-119.9256,3.7,0.6,ml,5,163.83,0.006,0.083,nn,nn00273966,2018-07-25T17:39:43.313Z,"Nevada",earthquake,,2,0.35,4,reviewed,nn,nn
2008-04-27T12:44:21.681Z,39.5175,-119.9445,0,0.1,ml,5,275.18,0.011,0.1135,nn,nn00273972,2018-07-25T17:39:48.071Z,"Nevada",earthquake,,0,0.71,4,reviewed,nn,nn
2008-04-27T12:44:32.939Z,39.4997,-119.9215,0,0.5,ml,5,340.06,0.022,0.1393,nn,nn00273975,2018-07-25T17:39:52.772Z,"Nevada",earthquake,,0,0.77,4,reviewed,nn,nn
2008-04-27T12:44:38.439Z,39.5035,-119.9022,0,0.5,ml,5,331.11,0.024,0.0687,nn,nn00274010,2018-07-25T17:39:57.503Z,"Nevada",earthquake,,0,0.77,4,reviewed,nn,nn
2008-04-27T12:45:16.362Z,39.5127,-119.9134,0,0.7,ml,5,321.16,0.011,0.0593,nn,nn00273993,2018-07-25T17:40:02.219Z,"Nevada",earthquake,,3.9,0.85,4,reviewed,nn,nn
2008-04-27T12:45:34.242Z,39.5249,-119.9366,2.6,0.2,ml,5,212.51,0.005,0.0599,nn,nn00273994,2018-07-25T17:40:06.880Z,"Nevada",earthquake,,2.2,0.54,4,reviewed,nn,nn
2008-04-27T12:46:45.627Z,39.5595,-119.9014,0,0.3,ml,4,246.26,0.037,0.0743,nn,nn00274005,2018-07-25T17:40:11.616Z,"Nevada",earthquake,,32.4,0.33,3,reviewed,nn,nn
2008-04-27T12:46:59.786Z,39.4975,-119.9218,2.5,0.7,ml,6,238.77,0.024,0.1199,nn,nn00274006,2018-07-25T17:40:16.295Z,"Nevada",earthquake,,2.7,0.34,3,reviewed,nn,nn
2008-04-27T12:47:14.498Z,39.5272,-119.9331,1.1,0.4,ml,5,158.06,0.004,0.0557,nn,nn00274007,2018-07-25T17:40:21.034Z,"Nevada",earthquake,,1.7,0.54,3,reviewed,nn,nn
2008-04-27T12:47:22.662Z,39.5105,-119.9225,0.6,0.3,ml,5,324.15,0.011,0.1426,nn,nn00274008,2018-07-25T17:40:25.711Z,"Nevada",earthquake,,2.5,0.68,4,reviewed,nn,nn
2008-04-27T12:48:21.822Z,39.5255,-119.898,0.1,0.3,ml,5,288.85,0.019,0.0792,nn,nn00274011,2018-07-25T17:40:30.456Z,"Nevada",earthquake,,15.3,0.82,4,reviewed,nn,nn
2008-04-27T12:48:54.544Z,39.5123,-119.9301,1.1,0,ml,5,310.74,0.008,0.0955,nn,nn00274023,2018-07-25T17:40:35.143Z,"Nevada",earthquake,,2.4,0.16,3,reviewed,nn,nn
2008-04-27T12:49:36.202Z,39.4948,-119.8987,0,0.1,ml,5,339.3,0.032,0.1488,nn,nn00274025,2018-07-25T17:40:39.904Z,"Nevada",earthquake,,0,0.74,4,reviewed,nn,nn
2008-04-27T12:50:47.966Z,39.5147,-119.9141,0.8,0.6,ml,5,315.18,0.009,0.1364,nn,nn00274029,2018-07-25T17:40:44.614Z,"Nevada",earthquake,,2.9,1.14,4,reviewed,nn,nn
2008-04-27T12:51:58.375Z,39.5597,-119.9118,1.7,0.6,ml,4,229.84,0.033,0.0466,nn,nn00274031,2018-07-25T17:40:49.348Z,"Nevada",earthquake,,26.2,0.21,3,reviewed,nn,nn
2008-04-27T12:52:52.871Z,39.5154,-119.9043,0,0.4,ml,5,308.81,0.015,0.0661,nn,nn00274035,2018-07-25T19:08:04.053Z,"Nevada",earthquake,,0,0.93,4,reviewed,nn,nn
2008-04-27T12:53:04.144Z,39.5141,-119.8846,0,0.3,ml,5,312.18,0.03,0.1225,nn,nn00274036,2018-07-25T19:08:08.783Z,"Nevada",earthquake,,0,0.66,4,reviewed,nn,nn
2008-04-27T12:55:16.464Z,39.5143,-119.9248,1.8,0.3,ml,5,305.47,0.008,0.073,nn,nn00274038,2018-07-25T17:40:58.766Z,"Nevada",earthquake,,1.9,0.51,4,reviewed,nn,nn
2008-04-27T12:56:25.681Z,39.5141,-119.9189,3.1,0.4,ml,5,320.02,0.008,0.0511,nn,nn00274045,2018-07-25T17:41:03.508Z,"Nevada",earthquake,,1.8,0.71,4,reviewed,nn,nn
2008-04-27T12:56:36.723Z,39.528,-119.924,0.7,0.4,ml,5,183.49,0.006,0.1248,nn,nn00274047,2018-07-25T17:41:08.204Z,"Nevada",earthquake,,2.7,0.61,4,reviewed,nn,nn
2008-04-27T12:56:58.212Z,39.5032,-119.9154,0.4,1.2,ml,5,340.27,0.019,0.1052,nn,nn00274049,2018-07-25T17:41:12.959Z,"Nevada",earthquake,,4.4,0.86,4,reviewed,nn,nn
2008-04-27T12:57:17.192Z,39.5402,-119.8859,0,0.9,ml,5,276.87,0.033,0.1271,nn,nn00274051,2018-07-25T17:41:17.694Z,"Nevada",earthquake,,0,0.56,4,reviewed,nn,nn
2008-04-27T12:57:46.093Z,39.4909,-119.8962,0,0.4,ml,5,341.26,0.037,0.0559,nn,nn00274054,2018-07-25T17:41:22.358Z,"Nevada",earthquake,,0,0.63,3,reviewed,nn,nn
2008-04-27T12:58:29.419Z,39.5027,-119.9142,0,0,ml,4,343.57,0.022,0.1544,nn,nn00504108,2018-07-25T18:44:45.473Z,"Nevada",earthquake,,0,0.71,3,reviewed,nn,nn
2008-04-27T13:01:19.172Z,39.5035,-119.8835,0,0.2,ml,5,324.78,0.035,0.0794,nn,nn00274058,2018-07-25T17:41:31.787Z,"Nevada",earthquake,,0,0.86,4,reviewed,nn,nn
2008-04-27T13:01:36.967Z,39.5426,-119.9007,2.5,0.4,ml,5,253.38,0.026,0.0751,nn,nn00274129,2018-07-25T17:41:36.562Z,"Nevada",earthquake,,9.1,0.45,4,reviewed,nn,nn
2008-04-27T13:01:47.028Z,39.5399,-119.8991,2.7,0.5,ml,4,258.95,0.025,0.1115,nn,nn00274130,2018-07-25T17:41:41.237Z,"Nevada",earthquake,,8.3,0.4,3,reviewed,nn,nn
2008-04-27T13:02:42.979Z,39.5302,-119.9228,1.1,0.2,ml,5,194.99,0.006,0.0855,nn,nn00274131,2018-07-25T17:41:46.008Z,"Nevada",earthquake,,3.7,0.69,4,reviewed,nn,nn
2008-04-27T13:03:11.616Z,39.5107,-119.9236,0.2,0.1,ml,5,323.06,0.011,0.1379,nn,nn00274132,2018-07-25T17:41:50.757Z,"Nevada",earthquake,,2.6,0.9,4,reviewed,nn,nn
2008-04-27T13:03:23.491Z,39.4985,-119.9252,3.8,0.1,ml,5,338.41,0.022,0.1067,nn,nn00274134,2018-07-25T17:41:55.499Z,"Nevada",earthquake,,2.3,0.62,4,reviewed,nn,nn
2008-04-27T13:03:55.260Z,39.511,-119.9189,0.3,0,ml,5,327.16,0.011,0.147,nn,nn00506070,2018-07-25T19:04:40.738Z,"Nevada",earthquake,,2.6,0.38,3,reviewed,nn,nn
2008-04-27T13:04:21.644Z,39.5264,-119.9297,0.7,0.4,ml,5,131.73,0.005,0.0541,nn,nn00274135,2018-07-25T17:42:00.184Z,"Nevada",earthquake,,1.7,0.49,4,reviewed,nn,nn
2008-04-27T13:04:30.590Z,39.5278,-119.9231,3.3,0.3,ml,5,189.55,0.006,0.0943,nn,nn00274136,2018-07-25T17:42:04.933Z,"Nevada",earthquake,,2.6,0.57,4,reviewed,nn,nn
2008-04-27T13:05:40.015Z,39.5248,-119.9223,1.4,0.2,ml,4,215.25,0.003,0.0452,nn,nn00274137,2018-07-25T17:42:09.642Z,"Nevada",earthquake,,2.8,0.34,3,reviewed,nn,nn
2008-04-27T13:07:34.200Z,39.519,-119.9162,1.4,0.7,ml,7,144.13,0.005,0.1143,nn,nn00274139,2018-07-25T17:42:18.998Z,"Nevada",earthquake,,1.9,0.84,4,reviewed,nn,nn
2008-04-27T13:07:39.599Z,39.5596,-119.9366,0,0.3,ml,4,343.92,0.03,0.1405,nn,nn00274140,2018-07-25T17:42:23.748Z,"Nevada",earthquake,,0,0.34,3,reviewed,nn,nn
2008-04-27T13:07:55.006Z,39.5266,-119.9259,0.5,1.1,ml,5,164.29,0.006,0.1346,nn,nn00274141,2018-07-25T17:42:28.431Z,"Nevada",earthquake,,2.1,0.65,4,reviewed,nn,nn
2008-04-27T13:08:00.524Z,39.5018,-119.89,0,0.3,ml,5,328.04,0.032,0.1009,nn,nn00274142,2018-07-25T17:42:33.210Z,"Nevada",earthquake,,0,0.71,4,reviewed,nn,nn
2008-04-27T13:08:24.921Z,39.4929,-119.8915,0,0.7,ml,5,337.39,0.037,0.0845,nn,nn00274145,2018-07-25T17:42:37.880Z,"Nevada",earthquake,,0,0.57,4,reviewed,nn,nn
2008-04-27T13:08:33.514Z,39.5273,-119.935,5.2,0.1,ml,5,190.85,0.003,0.0728,nn,nn00274146,2018-07-25T17:42:42.646Z,"Nevada",earthquake,,1.9,0.52,4,reviewed,nn,nn
2008-04-27T13:09:02.941Z,39.5389,-119.9241,2.8,1.1,ml,11,77.28,0.01,0.1069,nn,nn00242963,2018-07-25T17:42:47.323Z,"Nevada",earthquake,,1,0.31,7,reviewed,nn,nn
2008-04-27T13:09:50.262Z,39.4868,-119.93,0,0.1,ml,5,338.21,0.034,0.0526,nn,nn00274150,2018-07-25T17:42:52.080Z,"Nevada",earthquake,,0,0.65,4,reviewed,nn,nn
2008-04-27T13:10:04.881Z,39.4917,-119.8843,0,0.8,ml,5,335.82,0.042,0.1073,nn,nn00274151,2018-07-25T17:42:56.753Z,"Nevada",earthquake,,0,1.01,4,reviewed,nn,nn
2008-04-27T13:10:53.899Z,39.5272,-119.9248,0.8,1.6,ml,5,175.39,0.006,0.0886,nn,nn00274153,2018-07-25T17:43:01.511Z,"Nevada",earthquake,,2.2,0.4,4,reviewed,nn,nn
2008-04-27T13:11:01.000Z,39.5037,-119.9415,1.1,1.6,ml,19,55.37,0.019,0.0961,nn,nn00242964,2018-07-25T17:43:06.200Z,"Nevada",earthquake,,2.4,0.3,7,reviewed,nn,nn
2008-04-27T13:11:20.518Z,39.4974,-119.9117,2.5,1,ml,5,345.11,0.026,0.042,nn,nn00274156,2018-07-25T17:43:11.003Z,"Nevada",earthquake,,3.2,0.06,3,reviewed,nn,nn
2008-04-27T13:11:45.635Z,39.4913,-119.9245,1.3,0.5,ml,5,342.03,0.029,0.0488,nn,nn00274157,2018-07-25T17:43:15.730Z,"Nevada",earthquake,,10.6,0.33,4,reviewed,nn,nn
2008-04-27T13:12:11.165Z,39.5469,-119.9256,3,0.4,ml,4,197.5,0.017,0.0484,nn,nn00274160,2018-07-25T17:43:20.423Z,"Nevada",earthquake,,3.3,0.26,3,reviewed,nn,nn
2008-04-27T13:12:20.224Z,39.5299,-119.9438,3.6,1.1,ml,15,85.22,0.006,0.1063,nn,nn00274162,2018-07-25T17:43:25.188Z,"Nevada",earthquake,,0.9,0.72,6,reviewed,nn,nn
2008-04-27T13:12:45.990Z,39.5019,-119.8841,0,0.9,ml,6,285.54,0.035,0.1148,nn,nn00274163,2018-07-25T17:43:29.924Z,"Nevada",earthquake,,0,0.84,4,reviewed,nn,nn
2008-04-27T13:13:15.650Z,39.4948,-119.9068,2.5,0.9,ml,6,278.08,0.029,0.0892,nn,nn00274166,2018-07-25T17:43:34.665Z,"Nevada",earthquake,,3.3,0.32,4,reviewed,nn,nn
2008-04-27T13:13:26.662Z,39.5085,-119.9115,0,0.9,ml,4,329.83,0.016,0.0598,nn,nn00274165,2018-07-25T17:43:39.419Z,"Nevada",earthquake,,0,0.31,3,reviewed,nn,nn
2008-04-27T13:15:12.838Z,39.5085,-119.9148,1,1.1,ml,8,159.89,0.014,0.1353,nn,nn00274178,2018-07-25T17:43:44.075Z,"Nevada",earthquake,,2.8,0.95,4,reviewed,nn,nn
2008-04-27T13:15:40.462Z,39.5157,-119.9129,2.1,1,ml,8,118.63,0.009,0.1119,nn,nn00274181,2018-07-25T17:43:48.922Z,"Nevada",earthquake,,1.6,0.67,4,reviewed,nn,nn
2008-04-27T13:15:46.090Z,39.5225,-119.9532,3.9,0.6,ml,5,258.42,0.016,0.0887,nn,nn00274183,2018-07-25T17:43:53.603Z,"Nevada",earthquake,,2.4,0.38,4,reviewed,nn,nn
2008-04-27T13:16:08.582Z,39.5326,-119.8939,2.9,0.5,ml,4,336.87,0.024,0.0428,nn,nn00274184,2018-07-25T17:43:58.344Z,"Nevada",earthquake,,10.9,0.43,3,reviewed,nn,nn
2008-04-27T13:16:38.397Z,39.5005,-119.8817,0,0.2,ml,5,327.47,0.038,0.0513,nn,nn00493204,2018-07-25T16:24:08.371Z,"Nevada",earthquake,,0,0.76,4,reviewed,nn,nn
2008-04-27T13:16:52.815Z,39.5074,-119.9011,2.5,0.5,ml,5,324.49,0.022,0.108,nn,nn00274187,2018-07-25T17:44:07.692Z,"Nevada",earthquake,,4.9,0.81,4,reviewed,nn,nn
2008-04-27T13:17:16.027Z,39.5215,-119.8991,3.7,0.1,ml,5,295.95,0.018,0.0685,nn,nn00274189,2018-07-25T17:44:12.442Z,"Nevada",earthquake,,2.7,0.52,4,reviewed,nn,nn
2008-04-27T13:17:30.891Z,39.5064,-119.905,1.2,0.4,ml,5,328.32,0.02,0.1315,nn,nn00274188,2018-07-25T17:44:17.111Z,"Nevada",earthquake,,7.2,0.48,3,reviewed,nn,nn
2008-04-27T13:18:22.188Z,39.5141,-119.9142,1,0.3,ml,5,317.36,0.01,0.0832,nn,nn00274194,2018-07-25T17:44:21.840Z,"Nevada",earthquake,,2.7,0.8,4,reviewed,nn,nn
2008-04-27T13:18:37.791Z,39.5183,-119.9,4.1,0.6,ml,5,302.49,0.017,0.1305,nn,nn00274198,2018-07-25T17:44:26.542Z,"Nevada",earthquake,,2.9,0.34,4,reviewed,nn,nn
2008-04-27T13:18:51.104Z,39.5075,-119.9154,4.2,0.9,ml,18,75.32,0.015,0.1172,nn,nn00274202,2018-07-25T17:44:31.280Z,"Nevada",earthquake,,0.9,0.82,5,reviewed,nn,nn
2008-04-27T13:20:35.061Z,39.4964,-119.9092,0,0.8,ml,5,345.42,0.027,0.0631,nn,nn00274206,2018-07-25T17:44:35.961Z,"Nevada",earthquake,,0,0.89,4,reviewed,nn,nn
2008-04-27T13:20:40.610Z,39.5064,-119.8821,0.7,0.8,ml,5,321.45,0.034,0.0514,nn,nn00274208,2018-07-25T17:44:40.702Z,"Nevada",earthquake,,23.6,0.89,4,reviewed,nn,nn
2008-04-27T13:21:08.100Z,39.5085,-119.9239,3.5,0.9,ml,5,329.04,0.013,0.0653,nn,nn00274209,2018-07-25T17:44:45.361Z,"Nevada",earthquake,,1.8,0.52,4,reviewed,nn,nn
2008-04-27T13:23:31.801Z,39.5087,-119.9012,3.5,1.1,ml,5,322.19,0.021,0.0684,nn,nn00274210,2018-07-25T17:44:50.122Z,"Nevada",earthquake,,4.4,0.67,4,reviewed,nn,nn
2008-04-27T13:24:45.694Z,39.5186,-119.9531,2,0,ml,5,271.01,0.018,0.1452,nn,nn00274212,2018-07-25T17:44:54.800Z,"Nevada",earthquake,,2.9,0.65,4,reviewed,nn,nn
2008-04-27T13:24:57.856Z,39.4999,-119.901,3.7,0.3,ml,5,335.13,0.027,0.0793,nn,nn00274213,2018-07-25T17:44:59.530Z,"Nevada",earthquake,,4.7,0.53,4,reviewed,nn,nn
2008-04-27T13:25:18.217Z,39.5124,-119.9195,2.6,0.6,ml,5,322.75,0.01,0.1184,nn,nn00274214,2018-07-25T17:45:04.193Z,"Nevada",earthquake,,2.1,0.95,4,reviewed,nn,nn
2008-04-27T13:26:10.878Z,39.5009,-119.9051,0,0.3,ml,5,336.77,0.025,0.0994,nn,nn00504110,2018-07-25T18:44:54.818Z,"Nevada",earthquake,,0,0.54,3,reviewed,nn,nn
2008-04-27T13:27:03.292Z,39.5273,-119.9233,0.7,0.8,ml,5,187.16,0.006,0.0843,nn,nn00274215,2018-07-25T17:45:08.973Z,"Nevada",earthquake,,2.6,0.64,4,reviewed,nn,nn
2008-04-27T13:27:23.502Z,39.5233,-119.8959,3.5,0.8,ml,5,294.29,0.02,0.1095,nn,nn00274217,2018-07-25T17:45:13.672Z,"Nevada",earthquake,,7.5,0.51,4,reviewed,nn,nn
2008-04-27T13:28:00.089Z,39.5093,-119.895,0,0.8,ml,5,319.19,0.024,0.0671,nn,nn00274218,2018-07-25T17:45:18.411Z,"Nevada",earthquake,,0,0.83,4,reviewed,nn,nn
2008-04-27T13:28:35.107Z,39.5274,-119.9233,0.7,0.8,ml,6,186.7,0.006,0.0889,nn,nn00274219,2018-07-25T17:45:23.099Z,"Nevada",earthquake,,1.7,0.91,4,reviewed,nn,nn
2008-04-27T13:29:23.279Z,39.5042,-119.9112,2.2,0,ml,5,337.66,0.019,0.1068,nn,nn00504111,2018-07-25T18:44:59.483Z,"Nevada",earthquake,,2.9,0.77,4,reviewed,nn,nn
2008-04-27T13:30:11.998Z,39.5051,-119.9001,3.3,0.6,ml,5,327.59,0.024,0.0874,nn,nn00274220,2018-07-25T17:45:27.861Z,"Nevada",earthquake,,4,0.71,4,reviewed,nn,nn
2008-04-27T13:30:49.906Z,39.4946,-119.9348,2.3,1,ml,5,329.22,0.026,0.1284,nn,nn00274224,2018-07-25T17:45:32.525Z,"Nevada",earthquake,,4.9,0.73,4,reviewed,nn,nn
2008-04-27T13:31:09.114Z,39.5013,-119.9113,3.1,1,ml,5,341.96,0.022,0.0748,nn,nn00274227,2018-07-25T17:45:37.293Z,"Nevada",earthquake,,2.5,0.85,4,reviewed,nn,nn
2008-04-27T13:31:34.488Z,39.5015,-119.9053,0,0.6,ml,5,336.06,0.024,0.0964,nn,nn00504112,2018-07-25T18:45:04.157Z,"Nevada",earthquake,,0,0.49,3,reviewed,nn,nn
2008-04-27T13:34:52.745Z,39.5123,-119.9254,1.5,0.6,ml,5,316.64,0.009,0.113,nn,nn00506075,2018-07-25T19:04:45.504Z,"Nevada",earthquake,,2.1,0.69,4,reviewed,nn,nn
2008-04-27T13:35:20.279Z,39.5146,-119.8977,0,0.6,ml,4,310.24,0.02,0.0514,nn,nn00274236,2018-07-25T17:45:41.931Z,"Nevada",earthquake,,0,0.21,3,reviewed,nn,nn
2008-04-27T13:36:27.116Z,39.5273,-119.9297,1.6,0.3,ml,4,138.69,0.004,0.0401,nn,nn00506077,2018-07-25T19:04:50.257Z,"Nevada",earthquake,,2.6,0.21,3,reviewed,nn,nn
2008-04-27T13:37:00.640Z,39.5122,-119.8978,4,0.4,ml,5,277.17,0.021,0.0688,nn,nn00506078,2018-07-25T19:04:55.000Z,"Nevada",earthquake,,1.7,0.67,4,reviewed,nn,nn
2008-04-27T13:37:17.348Z,39.5089,-119.8995,4.2,0.3,ml,4,321.08,0.021,0.0616,nn,nn00506081,2018-07-25T19:04:59.685Z,"Nevada",earthquake,,4.7,0.34,3,reviewed,nn,nn
2008-04-27T13:37:25.402Z,39.4969,-119.9141,0,0.1,ml,5,344.77,0.026,0.0937,nn,nn00274237,2018-07-25T17:45:46.692Z,"Nevada",earthquake,,0,0.99,4,reviewed,nn,nn
2008-04-27T13:38:43.674Z,39.4983,-119.9059,2.1,0.3,ml,5,340.52,0.027,0.1095,nn,nn00506082,2018-07-25T19:05:04.465Z,"Nevada",earthquake,,3.9,0.82,4,reviewed,nn,nn
2008-04-27T13:39:04.165Z,39.5125,-119.9093,2,0.5,ml,5,318.3,0.013,0.1038,nn,nn00506084,2018-07-25T19:05:09.134Z,"Nevada",earthquake,,3.5,0.56,4,reviewed,nn,nn
2008-04-27T13:39:59.674Z,39.5219,-119.9229,3.8,0.8,ml,14,92.12,0.001,0.0807,nn,nn00274238,2018-07-25T17:45:51.433Z,"Nevada",earthquake,,0.8,0.47,6,reviewed,nn,nn
2008-04-27T13:40:15.313Z,39.5109,-119.9149,0,0.7,ml,5,328.28,0.012,0.0577,nn,nn00274239,2018-07-25T17:45:56.085Z,"Nevada",earthquake,,0,0.22,3,reviewed,nn,nn
2008-04-27T13:41:04.870Z,39.491,-119.9486,0,0.4,ml,5,262.74,0.033,0.1386,nn,nn00274240,2018-07-25T17:46:00.814Z,"Nevada",earthquake,,0,0.84,4,reviewed,nn,nn
2008-04-27T13:41:13.290Z,39.5128,-119.9238,0.6,0.8,ml,5,314.84,0.009,0.1395,nn,nn00274241,2018-07-25T17:46:05.480Z,"Nevada",earthquake,,2.2,0.67,4,reviewed,nn,nn
2008-04-27T13:41:26.216Z,39.4981,-119.9018,0,0.1,ml,4,337.8,0.028,0.064,nn,nn00274242,2018-07-25T17:46:10.229Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-04-27T13:41:58.045Z,39.4846,-119.8885,0,0.1,ml,5,342.29,0.045,0.0864,nn,nn00274246,2018-07-25T17:46:24.273Z,"Nevada",earthquake,,0,0.69,4,reviewed,nn,nn
2008-04-27T13:42:06.596Z,39.4993,-119.9055,1.6,0.4,ml,5,339.01,0.026,0.0585,nn,nn00274247,2018-07-25T17:46:29.014Z,"Nevada",earthquake,,6.4,0.87,4,reviewed,nn,nn
2008-04-27T13:44:58.353Z,39.4982,-119.911,0,0.1,ml,5,344.93,0.025,0.1348,nn,nn00274248,2018-07-25T17:46:33.676Z,"Nevada",earthquake,,6.7,0.88,4,reviewed,nn,nn
2008-04-27T13:46:07.974Z,39.4992,-119.9167,1.4,0.3,ml,6,226.9,0.023,0.1289,nn,nn00274355,2018-07-25T17:46:38.359Z,"Nevada",earthquake,,4.5,0.93,4,reviewed,nn,nn
2008-04-27T13:46:11.345Z,39.498,-119.8884,0,0.3,ml,5,331.64,0.035,0.0961,nn,nn00274357,2018-07-25T17:46:43.081Z,"Nevada",earthquake,,0,0.82,4,reviewed,nn,nn
2008-04-27T13:46:22.813Z,39.4982,-119.8951,0,0.4,ml,5,334,0.031,0.1042,nn,nn00274358,2018-07-25T17:46:47.756Z,"Nevada",earthquake,,0,0.73,4,reviewed,nn,nn
2008-04-27T13:47:41.854Z,39.5107,-119.9018,1.4,0.4,ml,5,318.58,0.019,0.0525,nn,nn00274360,2018-07-25T17:46:52.498Z,"Nevada",earthquake,,10.4,0.89,4,reviewed,nn,nn
2008-04-27T13:47:44.821Z,39.5045,-119.897,0,0.4,ml,5,327.09,0.026,0.0724,nn,nn00274362,2018-07-25T17:46:57.176Z,"Nevada",earthquake,,0,0.9,4,reviewed,nn,nn
2008-04-27T13:48:16.837Z,39.5259,-119.9326,0.6,0.3,ml,5,164.4,0.005,0.0929,nn,nn00506086,2018-07-25T19:05:13.832Z,"Nevada",earthquake,,1.8,0.7,4,reviewed,nn,nn
2008-04-27T13:49:35.157Z,39.5027,-119.8909,0,0,ml,5,327.18,0.031,0.1198,nn,nn00274365,2018-07-25T17:47:01.917Z,"Nevada",earthquake,,0,0.88,4,reviewed,nn,nn
